Issue_ID	Chromosome	Patch_GenBank_Accession
ZG-4130	7	na
ZG-4136	7	na
ZG-4137	7	na
ZG-4138	7	na
ZG-4142	7	na
ZG-4143	7	na
ZG-4147	7	na
ZG-4148	7	na
ZG-4150	7	na
ZG-4151	7	na
ZG-4152	7	na
ZG-4153	7	na
ZG-4158	7	na
ZG-4159	7	na
ZG-4160	7	na
ZG-4161	7	na
ZG-4165	7	na
ZG-4166	7	na
ZG-4167	7	na
ZG-4169	7	na
ZG-4170	7	na
ZG-4174	7	na
ZG-4180	7	na
ZG-4184	7	na
ZG-4192	7	na
ZG-4194	7	na
ZG-4199	7	na
ZG-4204	7	na
ZG-4205	7	na
ZG-4206	7	na
ZG-4210	7	na
ZG-4217	7	na
ZG-4218	7	na
ZG-4221	7	na
ZG-4224	7	na
ZG-4227	7	na
ZG-4231	7	na
ZG-4232	7	na
ZG-4250	7	na
ZG-4253	7	na
ZG-4255	7	na
ZG-4258	7	na
ZG-4261	7	na
ZG-4263	7	na
ZG-4267	7	na
ZG-4268	7	na
ZG-4269	7	na
ZG-4273	7	na
ZG-4274	7	na
ZG-4279	7	na
ZG-4280	7	na
ZG-4281	7	na
ZG-4282	7	na
ZG-4283	7	na
ZG-4284	7	na
ZG-4286	7	na
ZG-4302	7	na
ZG-4306	7	na
ZG-4309	7	na
ZG-4310	7	na
ZG-4313	7	na
ZG-4318	7	na
ZG-4319	7	na
ZG-4324	7	na
ZG-4329	7	na
ZG-4332	7	na
ZG-4333	7	na
ZG-4336	7	na
ZG-4337	7	na
ZG-4338	7	na
ZG-4340	7	na
ZG-4341	7	na
ZG-4342	7	na
ZG-4344	7	na
ZG-4346	7	na
ZG-4348	7	na
ZG-4351	7	na
ZG-4352	7	na
ZG-5201	7	na
ZG-5202	7	na
ZG-5203	7	na
ZG-5204	7	na
ZG-5205	7	na
ZG-5206	7	na
ZG-5208	7	na
ZG-5209	7	na
ZG-5210	7	na
ZG-5211	7	na
ZG-5212	7	na
ZG-5213	7	na
ZG-5314	7	na
ZG-5315	7	na
ZG-5420	7	na
ZG-5432	7	na
ZG-5473	7	na
ZG-5474	7	na
ZG-5475	7	na
ZG-5584	7	na
ZG-5585	7	na
ZG-5586	7	na
ZG-5652	7	na
ZG-5713	7	na
ZG-5715	7	na
ZG-5716	7	na
ZG-5717	7	na
ZG-5731	7	na
ZG-5738	7	na
ZG-5742	7	na
ZG-5743	7	na
ZG-5744	7	na
ZG-5746	7	na
ZG-5770	7	na
ZG-5774	7	na
ZG-5777	7	na
ZG-5782	7	na
ZG-5784	7	na
ZG-5786	7	na
ZG-5852	7	na
ZG-5929	7	na
ZG-6228	7	na
ZG-6231	7	na
ZG-6234	7	na
ZG-6238	7	na
ZG-6240	7	na
ZG-6242	7	na
ZG-6243	7	na
ZG-6244	7	na
ZG-6248	7	na
ZG-6315	7	na
ZG-6316	7	na
ZG-6318	7	na
ZG-6319	7	na
ZG-6324	7	na
ZG-6325	7	na
ZG-6328	7	na
ZG-6330	7	na
ZG-6331	7	na
ZG-6334	7	na
ZG-6335	7	na
ZG-6337	7	na
ZG-6341	7	na
ZG-6345	7	na
ZG-6350	7	na
ZG-6353	7	na
ZG-6373	7	na
ZG-6375	7	na
ZG-6378	7	na
ZG-6379	7	na
ZG-6381	7	na
ZG-6382	7	na
ZG-6391	7	na
ZG-6392	7	na
ZG-6393	7	na
ZG-6462	7	na
ZG-6463	7	na
ZG-6464	7	na
ZG-6465	7	na
ZG-6466	7	na
ZG-6467	7	na
ZG-6468	7	na
ZG-6469	7	na
ZG-6471	7	na
ZG-6472	7	na
ZG-6473	7	na
ZG-6474	7	na
ZG-6476	7	na
ZG-6479	7	na
ZG-6480	7	na
ZG-6481	7	na
ZG-6482	7	na
ZG-6484	7	na
ZG-6485	7	na
ZG-6486	7	na
ZG-6487	7	na
ZG-6489	7	na
ZG-6490	7	na
ZG-6691	7	na
ZG-6721	7	na
ZG-6722	7	na
ZG-6723	7	na
ZG-6724	7	na
ZG-6725	7	na
ZG-6731	7	na
ZG-6732	7	na
ZG-6733	7	na
ZG-6734	7	na
ZG-6735	7	na
ZG-6753	7	na
ZG-6754	7	na
ZG-6755	7	na
ZG-6762	7	na
ZG-6767	7	na
ZG-6778	7	na
ZG-6782	7	na
ZG-6787	7	na
ZG-6788	7	na
ZG-6789	7	na
ZG-6790	7	na
ZG-6791	7	na
ZG-6792	7	na
ZG-6793	7	na
ZG-6794	7	na
ZG-6797	7	na
ZG-6800	7	na
ZG-6968	7	na
ZG-6969	7	na
ZG-6970	7	na
ZG-6971	7	na
ZG-7057	7	na
ZG-7063	7	na
ZG-7067	7	na
ZG-7068	7	na
ZG-7069	7	na
ZG-7072	7	na
ZG-7073	7	na
ZG-7075	7	na
ZG-7081	7	na
ZG-7082	7	na
ZG-7083	7	na
ZG-7084	7	na
ZG-7087	7	na
ZG-7088	7	na
ZG-7097	7	na
ZG-7099	7	na
ZG-7100	7	na
ZG-7122	7	na
ZG-2707	8	na
ZG-2721	8	na
ZG-2758	8	na
ZG-2760	8	na
ZG-2910	8	na
ZG-2915	8	na
ZG-2916	8	na
ZG-2917	8	na
ZG-2918	8	na
ZG-2919	8	na
ZG-2920	8	na
ZG-2921	8	na
ZG-2922	8	na
ZG-2923	8	na
ZG-2925	8	na
ZG-2926	8	na
ZG-2927	8	na
ZG-2928	8	na
ZG-2929	8	na
ZG-2930	8	na
ZG-2931	8	na
ZG-2943	8	na
ZG-2945	8	na
ZG-2955	8	na
ZG-2956	8	na
ZG-2958	8	na
ZG-2959	8	na
ZG-2960	8	na
ZG-2961	8	na
ZG-2962	8	na
ZG-2963	8	na
ZG-2964	8	na
ZG-2965	8	na
ZG-2967	8	na
ZG-2968	8	na
ZG-2969	8	na
ZG-2970	8	na
ZG-2971	8	na
ZG-2973	8	na
ZG-2974	8	na
ZG-2975	8	na
ZG-2977	8	na
ZG-2978	8	na
ZG-2979	8	na
ZG-2981	8	na
ZG-2982	8	na
ZG-2983	8	na
ZG-3265	8	na
ZG-3266	8	na
ZG-3273	8	na
ZG-3277	8	na
ZG-3521	8	na
ZG-3522	8	na
ZG-3523	8	na
ZG-3524	8	na
ZG-3525	8	na
ZG-3526	8	na
ZG-3527	8	na
ZG-3528	8	na
ZG-3529	8	na
ZG-3530	8	na
ZG-3531	8	na
ZG-3532	8	na
ZG-3533	8	na
ZG-3534	8	na
ZG-3535	8	na
ZG-3536	8	na
ZG-3537	8	na
ZG-3538	8	na
ZG-3539	8	na
ZG-3540	8	na
ZG-3541	8	na
ZG-3542	8	na
ZG-3543	8	na
ZG-3544	8	na
ZG-3545	8	na
ZG-3546	8	na
ZG-3547	8	na
ZG-3548	8	na
ZG-3549	8	na
ZG-3550	8	na
ZG-3551	8	na
ZG-3552	8	na
ZG-3553	8	na
ZG-3554	8	na
ZG-3555	8	na
ZG-3556	8	na
ZG-3557	8	na
ZG-3558	8	na
ZG-3559	8	na
ZG-3560	8	na
ZG-3561	8	na
ZG-3562	8	na
ZG-3563	8	na
ZG-3564	8	na
ZG-3565	8	na
ZG-3566	8	na
ZG-3567	8	na
ZG-3568	8	na
ZG-3569	8	na
ZG-3570	8	na
ZG-3571	8	na
ZG-3572	8	na
ZG-3573	8	na
ZG-3574	8	na
ZG-3575	8	na
ZG-3576	8	na
ZG-3577	8	na
ZG-3990	8	na
ZG-4050	8	na
ZG-4056	8	na
ZG-4093	8	na
ZG-4094	8	na
ZG-4446	8	na
ZG-4455	8	na
ZG-4483	8	na
ZG-4485	8	na
ZG-4487	8	na
ZG-4529	8	na
ZG-4545	8	na
ZG-4792	8	na
ZG-4823	8	na
ZG-5000	8	na
ZG-5057	8	na
ZG-5062	8	na
ZG-5064	8	na
ZG-5073	8	na
ZG-5074	8	na
ZG-5075	8	na
ZG-5076	8	na
ZG-5077	8	na
ZG-5078	8	na
ZG-5080	8	na
ZG-5235	8	na
ZG-5236	8	na
ZG-5361	8	na
ZG-5409	8	na
ZG-5445	8	na
ZG-5544	8	na
ZG-5545	8	na
ZG-5546	8	na
ZG-5547	8	na
ZG-5873	8	na
ZG-5881	8	na
ZG-5883	8	na
ZG-5884	8	na
ZG-5885	8	na
ZG-5886	8	na
ZG-5888	8	na
ZG-5896	8	na
ZG-5897	8	na
ZG-5898	8	na
ZG-5899	8	na
ZG-5902	8	na
ZG-5906	8	na
ZG-5907	8	na
ZG-5924	8	na
ZG-6278	8	na
ZG-6281	8	na
ZG-6296	8	na
ZG-6305	8	na
ZG-6307	8	na
ZG-6308	8	na
ZG-6317	8	na
ZG-6320	8	na
ZG-6322	8	na
ZG-6326	8	na
ZG-6333	8	na
ZG-6338	8	na
ZG-6475	8	na
ZG-6478	8	na
ZG-7024	8	na
ZG-7028	8	na
ZG-7115	8	na
ZG-7116	8	na
ZG-2697	9	na
ZG-2984	9	na
ZG-2985	9	na
ZG-2992	9	na
ZG-2993	9	na
ZG-2994	9	na
ZG-2995	9	na
ZG-2996	9	na
ZG-2997	9	na
ZG-2998	9	na
ZG-2999	9	na
ZG-3000	9	na
ZG-3002	9	na
ZG-3003	9	na
ZG-3004	9	na
ZG-3006	9	na
ZG-3009	9	na
ZG-3011	9	na
ZG-3012	9	na
ZG-3016	9	na
ZG-3017	9	na
ZG-3018	9	na
ZG-3019	9	na
ZG-3020	9	na
ZG-3021	9	na
ZG-3022	9	na
ZG-3023	9	na
ZG-3024	9	na
ZG-3039	9	na
ZG-3040	9	na
ZG-3041	9	na
ZG-3042	9	na
ZG-3043	9	na
ZG-3044	9	na
ZG-3046	9	na
ZG-3047	9	na
ZG-3048	9	na
ZG-3064	9	na
ZG-3066	9	na
ZG-3067	9	na
ZG-3068	9	na
ZG-3069	9	na
ZG-3071	9	na
ZG-3073	9	na
ZG-3074	9	na
ZG-3075	9	na
ZG-3268	9	na
ZG-3269	9	na
ZG-3579	9	na
ZG-3580	9	na
ZG-3581	9	na
ZG-3582	9	na
ZG-3583	9	na
ZG-3584	9	na
ZG-3585	9	na
ZG-3586	9	na
ZG-3587	9	na
ZG-3588	9	na
ZG-3589	9	na
ZG-3590	9	na
ZG-3591	9	na
ZG-3592	9	na
ZG-3593	9	na
ZG-3594	9	na
ZG-3595	9	na
ZG-3596	9	na
ZG-3597	9	na
ZG-3598	9	na
ZG-3599	9	na
ZG-3600	9	na
ZG-3601	9	na
ZG-3602	9	na
ZG-3603	9	na
ZG-3604	9	na
ZG-3605	9	na
ZG-3606	9	na
ZG-3607	9	na
ZG-3608	9	na
ZG-3609	9	na
ZG-3610	9	na
ZG-3611	9	na
ZG-3612	9	na
ZG-3613	9	na
ZG-3614	9	na
ZG-3615	9	na
ZG-3616	9	na
ZG-3617	9	na
ZG-3618	9	na
ZG-3619	9	na
ZG-3620	9	na
ZG-3621	9	na
ZG-3622	9	na
ZG-3623	9	na
ZG-3624	9	na
ZG-3625	9	na
ZG-3626	9	na
ZG-3627	9	na
ZG-3628	9	na
ZG-3629	9	na
ZG-3630	9	na
ZG-3631	9	na
ZG-3632	9	na
ZG-3633	9	na
ZG-3731	9	na
ZG-3908	9	na
ZG-3914	9	na
ZG-3968	9	na
ZG-4110	9	na
ZG-4551	9	na
ZG-4560	9	na
ZG-4563	9	na
ZG-4564	9	na
ZG-4567	9	na
ZG-4570	9	na
ZG-4794	9	na
ZG-5001	9	na
ZG-5081	9	na
ZG-5082	9	na
ZG-5083	9	na
ZG-5084	9	na
ZG-5085	9	na
ZG-5086	9	na
ZG-5088	9	na
ZG-5089	9	na
ZG-5090	9	na
ZG-5139	9	na
ZG-5231	9	na
ZG-5537	9	na
ZG-5927	9	na
ZG-5928	9	na
ZG-5930	9	na
ZG-5931	9	na
ZG-5933	9	na
ZG-5936	9	na
ZG-5937	9	na
ZG-5938	9	na
ZG-5939	9	na
ZG-5940	9	na
ZG-5941	9	na
ZG-5942	9	na
ZG-5943	9	na
ZG-5944	9	na
ZG-5945	9	na
ZG-5946	9	na
ZG-5947	9	na
ZG-5948	9	na
ZG-5950	9	na
ZG-5951	9	na
ZG-5952	9	na
ZG-5954	9	na
ZG-5955	9	na
ZG-5956	9	na
ZG-6339	9	na
ZG-6340	9	na
ZG-6344	9	na
ZG-6357	9	na
ZG-6366	9	na
ZG-6388	9	na
ZG-6389	9	na
ZG-6458	9	na
ZG-6459	9	na
ZG-6460	9	na
ZG-6461	9	na
ZG-6592	9	na
ZG-6593	9	na
ZG-7096	9	na
ZG-2914	NA	na
ZG-5117	NA	na
ZG-7003	NA	na
ZG-7108	NA	na
ZG-3977	Un	na
ZG-3995	Un	na
ZG-4007	Un	na
ZG-4009	Un	na
ZG-4010	Un	na
ZG-4016	Un	na
ZG-4020	Un	na
ZG-4022	Un	na
ZG-4025	Un	na
ZG-4028	Un	na
ZG-4029	Un	na
ZG-4035	Un	na
ZG-4036	Un	na
ZG-4038	Un	na
ZG-4047	Un	na
ZG-4048	Un	na
ZG-4049	Un	na
ZG-4053	Un	na
ZG-4057	Un	na
ZG-4062	Un	na
ZG-4073	Un	na
ZG-4080	Un	na
ZG-4082	Un	na
ZG-4090	Un	na
ZG-4095	Un	na
ZG-6086	Un	na
ZG-6087	Un	na
ZG-7056	Un	na
